company_name,contract_number,location_name,pickup_dt,dropoff_dt,car_type,total_price
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,328.69
Enterra,5001760,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,402.74
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,47.42
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,47.42
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,48.60
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,48.60
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,50.97
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,62.79
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,68.70
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,76.98
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,82.89
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,82.89
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,82.89
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,116.00
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,140.73
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,142.63
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,148.12
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,162.12
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,182.84
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,202.84
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,202.84
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,203.51
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,213.20
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,213.20
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,232.60
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,237.54
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,241.50
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,248.34
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Fedex Code,5703040,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,54.51
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,55.70
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,58.06
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,59.24
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,62.79
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,68.70
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,80.53
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,84.08
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,84.08
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,230.94
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,236.62
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,253.39
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,255.54
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,255.54
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,255.54
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,267.84
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,277.98
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,280.13
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,280.13
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,340.68
"Government of British Columbia, Canada",3614638,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,340.68
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,52.74
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.99
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,85.55
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,85.55
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,85.55
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,88.50
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,96.71
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,96.71
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,110.09
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,110.09
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,113.34
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,270.91
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,270.91
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,283.97
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,297.04
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,297.04
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,361.37
Hocking Tech Coll,XZ38Y32,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,361.37
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,131.99
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,134.33
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,134.33
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,134.92
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,136.11
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,140.73
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,141.04
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,142.63
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,142.63
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,143.79
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,148.12
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,148.14
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,182.84
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,193.19
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,202.84
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,202.84
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,202.84
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,203.51
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,203.51
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,213.20
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,213.20
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,215.95
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,232.60
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,237.54
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,241.50
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,248.34
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,345.60
IBM,5666666,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,423.43
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,131.99
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,134.33
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,134.33
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,134.92
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,136.11
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,140.73
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,141.04
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,142.63
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,142.63
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,143.79
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,148.12
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,148.14
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,182.84
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,193.19
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,202.84
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,202.84
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,202.84
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,203.51
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,203.51
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,213.20
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,213.20
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,215.95
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,232.60
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,237.54
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,241.50
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,248.34
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
Illinois Bar Association,6100497,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Illinois Farm Bureau,5706352,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,52.74
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.99
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,85.55
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,85.55
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,85.55
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,88.50
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,96.71
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,96.71
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,110.09
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,110.09
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,113.34
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,270.91
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,270.91
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,283.97
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,297.04
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,297.04
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,361.37
James A Rhodes St Coll,XZ38Y33,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,52.74
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.99
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,85.55
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,85.55
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,85.55
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,88.50
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,96.71
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,96.71
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,110.09
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,110.09
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,113.34
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,270.91
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,270.91
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,283.97
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,297.04
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,297.04
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,361.37
Jefferson Community College,XZ38Y21,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,361.37
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,52.74
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.99
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,85.55
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,85.55
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,85.55
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,88.50
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,96.71
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,96.71
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,110.09
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,110.09
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,113.34
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,270.91
Lakeland Community College,XZ38Y22,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,270.91
